@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718638-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-03-08T12:42:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",150,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718638-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-03-08T12:42:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.013,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718638-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-03-08T12:42:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",0.02,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718638-0301,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-03-08T12:42:00,C - Org Filt,"Carbon, Organic, Dissolved as C :- {DOC}",0301,"",3.5,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718638-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-03-08T12:42:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",2.7,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718638-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-03-08T12:42:00,Nitrate-N,Nitrate as N,0117,"",2.69,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718638-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-03-08T12:42:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",12.1,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1718638-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-03-08T12:42:00,Temp Water,Temperature of Water,0076,"",6.4,"",cel,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0116,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,N Oxidised,"Nitrogen, Total Oxidised as N",0116,"",2.2,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0301,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,C - Org Filt,"Carbon, Organic, Dissolved as C :- {DOC}",0301,"",4.7,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.017,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Chloride Ion,Chloride,0172,"",18,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-9924,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Oxygen Diss,"Oxygen, Dissolved as O2",9924,"",11.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,pH,pH,0061,"",8.07,"",phunits,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Nitrate-N,Nitrate as N,0117,"",2.19,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0182,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,SiO2 Rv,"Silica, reactive as SiO2",0182,"",3,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",99.7,"",%,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Temp Water,Temperature of Water,0076,"",9.2,"",cel,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0118,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Nitrite-N,Nitrite as N,0118,"",0.0058,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Cond @ 25C,Conductivity at 25 C,0077,"",414,"",us/cm,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0162,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Alky pH 4.5,Alkalinity to pH 4.5 as CaCO3,0162,"",150,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0180,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Orthophospht,"Orthophosphate, reactive as P",0180,"",0.013,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",0.032,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1721443-0119,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-RSN1096,NE-RSN1096,URE U/S A1M ABOVE BOROUGHBRIDGE,2023-04-27T09:59:00,NH3 un-ion,Ammonia un-ionised as N,0119,"",0.00029,"",mg/l,RIVER / RUNNING SURFACE WATER,false,MONITORING  (NATIONAL AGENCY POLICY),438406,466284
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Fe- Filt,"Iron, Dissolved",6460,<,30,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-3377,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Pb BLM Bio,Lead : BLM Bioavailable,3377,"",5.9,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Cadmium - Cd,Cadmium,0108,"",0.92,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",100.4,"",%,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Temp Water,Temperature of Water,0076,"",7.06,"",cel,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-4821,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Cu BLM Bio,Copper : BLM Bioavailable,4821,"",0.24,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Copper - Cu,Copper,6452,<,1,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-3410,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Ni- Filtered,"Nickel, Dissolved",3410,<,1,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0077,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Cond @ 25C,Conductivity at 25 C,0077,"",298,"",us/cm,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Nickel - Ni,Nickel,6462,<,1,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-4822,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Zn BLM Bio,Zinc : BLM Bioavailable,4822,"",84,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0235,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Mg Filtered,"Magnesium, Dissolved",0235,"",5.2,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Lead - as Pb,Lead,0050,"",19,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Zinc - as Zn,Zinc,6455,"",99,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",0664,"",0,"",pres/nf,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,pH,pH,0061,"",8.12,"",phunits,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-3878,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Ni BLM Bio,Nickel : BLM Bioavailable,3878,"",0.55,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0052,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Pb Filtered,"Lead, Dissolved",0052,"",5.9,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,SALinsitu,Salinity : In Situ,7608,"",0.14,"",ppt,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0239,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Ca Filtered,"Calcium, Dissolved",0239,"",48,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0106,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Cd Filtered,"Cadmium, Dissolved",0106,"",0.77,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",3.1,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-0301,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,C - Org Filt,"Carbon, Organic, Dissolved as C :- {DOC}",0301,"",0.47,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-6450,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Cu Filtered,"Copper, Dissolved",6450,<,1,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716918-3408,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905219,NE-49905219,GUNNERSIDE GILL U/S CROSS GILL,2023-02-10T12:09:00,Zn- Filtered,"Zinc, Dissolved",3408,"",93,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),393809,502811
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Lead - as Pb,Lead,0050,"",13,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-3408,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Zn- Filtered,"Zinc, Dissolved",3408,"",23,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Zinc - as Zn,Zinc,6455,"",31,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-3377,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Pb BLM Bio,Lead : BLM Bioavailable,3377,"",1.3,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0061,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,pH,pH,0061,"",7.96,"",phunits,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0052,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Pb Filtered,"Lead, Dissolved",0052,"",4.3,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-7608,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,SALinsitu,Salinity : In Situ,7608,"",0,"",ppt,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-4821,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Cu BLM Bio,Copper : BLM Bioavailable,4821,"",0.08,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-3410,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Ni- Filtered,"Nickel, Dissolved",3410,"",1.2,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0239,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Ca Filtered,"Calcium, Dissolved",0239,"",28,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-4822,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Zn BLM Bio,Zinc : BLM Bioavailable,4822,"",11,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0106,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Cd Filtered,"Cadmium, Dissolved",0106,"",0.51,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0301,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,C - Org Filt,"Carbon, Organic, Dissolved as C :- {DOC}",0301,"",3.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-6450,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Cu Filtered,"Copper, Dissolved",6450,<,1,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",3.4,"",mg/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-3878,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Ni BLM Bio,Nickel : BLM Bioavailable,3878,"",0.75,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-6460,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Fe- Filt,"Iron, Dissolved",6460,"",83,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Cadmium - Cd,Cadmium,0108,"",0.6,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",100.2,"",%,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Temp Water,Temperature of Water,0076,"",6,"",cel,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
http://environment.data.gov.uk/water-quality/data/measurement/NE-1716922-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-49905211,NE-49905211,SHAW BECK AT SHAW FARM,2023-02-10T13:50:00,Copper - Cu,Copper,6452,"",1,"",ug/l,RIVER / RUNNING SURFACE WATER,false,PLANNED INVESTIGATION (LOCAL MONITORING),400672,505293
